"Relative Intensity (%) Run #1","Angle (rad) Run #1","Relative Intensity (%) Run #2","Angle (rad) Run #2","Relative Intensity (%) Run #3","Angle (rad) Run #3","Relative Intensity (%) Run #4","Angle (rad) Run #4","Relative Intensity (%) Run #5","Angle (rad) Run #5","Relative Intensity (%) Run #6","Angle (rad) Run #6"
-3.93,0.008,-5.33,-0.003,-5.95,-0.003,-5.30,0.008,-4.14,0.008,-3.00,0.011
-3.90,0.013,-5.34,-0.002,-5.96,0.006,-5.26,0.008,-4.09,0.011,-2.99,0.002
-3.86,0.017,-5.34,-0.002,-5.97,0.016,-5.29,0.008,-4.02,0.016,-3.03,-0.039
-3.91,0.013,-5.26,-0.002,-5.98,0.016,-5.28,-0.022,-4.05,0.016,-3.06,-0.039
-3.91,0.011,-5.26,-0.002,-6.01,0.016,-5.27,-0.020,-4.06,-0.030,-3.08,-0.039
-3.95,0.009,-5.25,0.005,-5.98,0.016,-5.31,-0.041,-4.13,-0.025,-3.10,-0.052
-3.90,0.013,-5.30,0.003,-5.96,0.016,-5.29,-0.041,-4.12,-0.022,-3.03,-0.052
-3.90,0.014,-5.29,-0.006,-5.99,0.017,-5.33,-0.039,-4.10,-0.017,-3.05,-0.068
-3.90,0.013,-5.29,-0.003,-5.99,0.016,-5.32,-0.046,-4.06,-0.009,-3.02,-0.074
-3.92,0.019,-5.23,0.000,-6.02,0.019,-5.31,-0.050,-4.03,-0.028,-3.00,-0.072
-3.90,0.014,-5.22,0.003,-5.93,0.019,-5.34,-0.047,-4.06,-0.020,-2.99,-0.072
-3.94,0.016,-5.23,0.005,-5.92,0.017,-5.36,-0.042,-4.10,-0.016,-3.00,-0.072
-3.91,0.014,-5.34,0.006,-6.00,0.014,-5.34,-0.042,-4.06,-0.025,-2.98,-0.069
-3.86,0.016,-5.37,0.011,-5.96,0.006,-5.37,-0.042,-4.09,-0.016,-2.95,-0.066
-3.91,0.016,-5.36,0.011,-5.96,0.008,-5.36,-0.041,-4.07,-0.013,-2.96,-0.064
-3.88,0.009,-5.39,0.013,-5.95,0.013,-5.32,-0.041,-4.05,-0.005,-2.99,-0.061
-3.92,0.003,-5.36,0.014,-5.98,0.014,-5.39,-0.039,-4.05,0.024,-3.04,-0.060
-3.90,0.005,-5.38,0.017,-5.99,0.019,-5.35,-0.035,-4.03,0.053,-3.03,-0.060
-3.95,0.006,-5.43,0.020,-5.97,0.035,-5.28,-0.030,-4.02,0.072,-3.05,-0.057
-3.96,0.008,-5.37,0.014,-5.94,0.042,-5.27,-0.025,-4.01,0.090,-2.97,-0.053
-3.94,0.014,-5.40,0.022,-5.94,0.053,-5.34,-0.017,-4.01,0.112,-2.96,-0.050
-3.93,0.030,-5.42,0.036,-5.95,0.068,-5.34,-0.008,-3.99,0.123,-2.99,-0.041
-3.99,0.047,-5.46,0.055,-5.95,0.077,-5.29,-1.041E-17,-4.00,0.129,-2.96,-0.036
-4.07,0.046,-5.44,0.068,-5.92,0.086,-5.33,0.011,-4.02,0.148,-2.97,-0.027
-4.04,0.016,-5.45,0.079,-6.02,0.091,-5.31,0.016,-4.04,0.162,-2.99,-0.017
-4.07,0.019,-5.36,0.090,-5.95,0.099,-5.30,0.014,-4.04,0.176,-2.94,-0.016
-4.01,0.019,-5.33,0.099,-5.94,0.115,-5.30,0.013,-4.05,0.192,-2.93,-0.006
-4.00,0.020,-5.37,0.107,-5.93,0.138,-5.32,0.019,-4.03,0.221,-2.96,0.002
-4.03,0.022,-5.41,0.116,-5.90,0.167,-5.30,0.038,-4.05,0.248,-2.93,0.006
-4.06,0.028,-5.38,0.132,-5.87,0.206,-5.30,0.063,-4.02,0.275,-2.95,0.016
-4.05,0.031,-5.39,0.149,-5.90,0.221,-5.33,0.086,-4.05,0.298,-2.94,0.022
-4.03,0.036,-5.39,0.159,-5.87,0.231,-5.31,0.115,-4.05,0.325,-2.88,0.027
-4.07,0.041,-5.36,0.165,-5.85,0.250,-5.32,0.140,-4.09,0.360,-2.88,0.028
-3.98,0.052,-5.37,0.182,-5.88,0.261,-5.27,0.132,-4.12,0.397,-2.94,0.031
-3.96,0.080,-5.37,0.201,-5.93,0.276,-5.26,0.151,-4.12,0.457,-2.91,0.031
-4.02,0.104,-5.37,0.231,-5.94,0.292,-5.28,0.195,-4.01,0.520,-2.89,0.033
-4.02,0.124,-5.41,0.256,-5.90,0.298,-5.26,0.228,-4.03,0.539,-2.91,0.036
-4.03,0.152,-5.45,0.275,-5.91,0.305,-5.27,0.247,-4.02,0.542,-2.92,0.046
-4.08,0.199,-5.43,0.294,-5.90,0.314,-5.23,0.269,-3.99,0.561,-2.88,0.058
-4.01,0.229,-5.36,0.328,-5.85,0.317,-5.32,0.294,-4.04,0.592,-2.95,0.082
-3.99,0.250,-5.38,0.383,-5.86,0.322,-5.33,0.309,-4.04,0.609,-2.92,0.110
-4.02,0.286,-5.39,0.427,-5.89,0.327,-5.33,0.320,-3.92,0.647,-2.91,0.130
-4.03,0.303,-5.36,0.441,-5.92,0.336,-5.33,0.338,-3.92,0.688,-2.94,0.138
-4.06,0.327,-5.33,0.462,-5.98,0.347,-5.27,0.352,-3.92,0.723,-2.90,0.145
-3.99,0.353,-5.37,0.481,-5.95,0.375,-5.31,0.369,-3.84,0.781,-2.90,0.160
-4.02,0.377,-5.34,0.498,-5.95,0.410,-5.19,0.386,-3.82,0.833,-2.86,0.167
-4.04,0.397,-5.41,0.517,-5.94,0.435,-5.15,0.419,-3.84,0.856,-2.83,0.168
-4.05,0.416,-5.37,0.542,-5.96,0.451,-5.15,0.430,-3.84,0.869,-2.84,0.176
-4.04,0.449,-5.36,0.564,-6.00,0.459,-5.18,0.440,-3.87,0.888,-2.87,0.184
-4.00,0.468,-5.36,0.602,-5.92,0.467,-5.16,0.457,-3.83,0.905,-2.84,0.209
-4.05,0.476,-5.40,0.642,-5.91,0.481,-5.20,0.482,-3.88,0.919,-2.83,0.239
-4.08,0.481,-5.42,0.674,-5.92,0.498,-5.18,0.518,-3.86,0.928,-2.82,0.253
-4.04,0.485,-5.44,0.696,-5.86,0.518,-5.10,0.567,-3.86,0.939,-2.81,0.262
-4.05,0.487,-5.38,0.719,-5.85,0.540,-5.13,0.627,-3.85,0.950,-2.87,0.270
-4.08,0.495,-5.36,0.743,-5.92,0.570,-5.13,0.682,-3.86,0.964,-2.82,0.273
-4.08,0.501,-5.38,0.770,-5.91,0.592,-5.12,0.705,-3.82,0.979,-2.81,0.286
-4.10,0.514,-5.39,0.798,-5.93,0.625,-5.09,0.719,-3.82,0.993,-2.81,0.297
-4.07,0.540,-5.34,0.806,-5.91,0.674,-5.08,0.729,-3.81,1.010,-2.82,0.316
-4.16,0.575,-5.31,0.818,-5.95,0.704,-5.04,0.746,-3.79,1.021,-2.81,0.333
-4.15,0.603,-5.36,0.836,-5.93,0.726,-5.07,0.767,-3.80,1.029,-2.81,0.342
-4.11,0.636,-5.32,0.851,-5.88,0.749,-5.08,0.790,-3.81,1.041,-2.83,0.353
-4.13,0.679,-5.33,0.864,-5.90,0.768,-5.05,0.833,-3.77,1.056,-2.87,0.360
-4.12,0.721,-5.33,0.873,-5.91,0.790,-5.05,0.856,-3.77,1.073,-2.90,0.363
-4.13,0.741,-5.35,0.886,-5.89,0.814,-5.08,0.877,-3.77,1.085,-2.87,0.372
-4.14,0.763,-5.32,0.898,-5.82,0.826,-5.05,0.895,-3.78,1.101,-2.87,0.377
-4.15,0.785,-5.31,0.908,-5.84,0.836,-5.00,0.917,-3.79,1.133,-2.87,0.383
-4.15,0.812,-5.33,0.922,-5.84,0.840,-5.03,0.936,-3.76,1.161,-2.88,0.393
-4.11,0.848,-5.34,0.944,-5.86,0.847,-5.06,0.952,-3.80,1.195,-2.84,0.408
-4.13,0.878,-5.30,0.969,-5.80,0.853,-5.11,0.979,-3.76,1.219,-2.81,0.432
-4.08,0.908,-5.32,0.986,-5.78,0.870,-5.12,1.002,-3.72,1.227,-2.83,0.460
-4.09,0.941,-5.34,0.977,-5.79,0.880,-5.15,1.021,-3.71,1.238,-2.83,0.481
-4.05,0.966,-5.33,0.994,-5.83,0.889,-5.14,1.030,-3.76,1.249,-2.82,0.501
-4.05,1.005,-5.32,1.013,-5.85,0.906,-5.12,1.051,-3.76,1.261,-2.86,0.520
-4.02,1.056,-5.29,1.016,-5.85,0.924,-5.12,1.087,-3.69,1.277,-2.78,0.543
-4.02,1.100,-5.33,1.027,-5.84,0.941,-5.11,1.131,-3.74,1.297,-2.76,0.576
-4.04,1.144,-5.30,1.040,-5.84,0.971,-5.13,1.172,-3.70,1.327,-2.76,0.602
-4.00,1.181,-5.31,1.068,-5.84,1.001,-5.09,1.208,-3.77,1.352,-2.78,0.630
-3.99,1.219,-5.23,1.106,-5.85,1.010,-5.10,1.238,-3.72,1.373,-2.72,0.661
-3.99,1.258,-5.27,1.142,-5.82,1.021,-5.08,1.283,-3.73,1.396,-2.72,0.699
-3.96,1.297,-5.33,1.167,-5.76,1.060,-4.96,1.338,-3.63,1.436,-2.74,0.707
-3.98,1.323,-5.30,1.186,-5.84,1.134,-5.00,1.362,-3.60,1.467,-2.72,0.715
-3.98,1.338,-5.27,1.216,-5.78,1.213,-4.93,1.378,-3.61,1.491,-2.78,0.735
-3.93,1.363,-5.24,1.249,-5.75,1.247,-4.95,1.395,-3.56,1.524,-2.77,0.754
-3.92,1.398,-5.28,1.286,-5.73,1.272,-4.97,1.401,-3.58,1.582,-2.77,0.759
-3.91,1.429,-5.26,1.313,-5.72,1.302,-4.98,1.415,-3.57,1.613,-2.72,0.778
-3.88,1.478,-5.30,1.327,-5.75,1.332,-4.96,1.439,-3.50,1.637,-2.71,0.784
-3.90,1.530,-5.29,1.345,-5.74,1.378,-4.95,1.462,-3.51,1.657,-2.67,0.798
-3.87,1.582,-5.27,1.362,-5.78,1.423,-4.94,1.500,-3.47,1.679,-2.66,0.823
-3.88,1.623,-5.28,1.370,-5.78,1.440,-4.95,1.541,-3.46,1.715,-2.67,0.839
-3.89,1.648,-5.29,1.378,-5.69,1.447,-4.85,1.608,-3.45,1.758,-2.63,0.851
-3.84,1.676,-5.32,1.387,-5.75,1.472,-4.83,1.649,-3.43,1.789,-2.67,0.877
-3.85,1.709,-5.28,1.385,-5.74,1.499,-4.88,1.667,-3.44,1.819,-2.65,0.911
-3.83,1.753,-5.30,1.398,-5.70,1.506,-4.90,1.687,-3.34,1.841,-2.64,0.941
-3.79,1.803,-5.35,1.412,-5.71,1.528,-4.81,1.715,-3.34,1.857,-2.63,0.949
-3.82,1.852,-5.30,1.420,-5.67,1.582,-4.80,1.739,-3.29,1.898,-2.62,0.958
-3.81,1.866,-5.27,1.433,-5.65,1.656,-4.82,1.769,-3.27,1.948,-2.60,0.975
-3.77,1.879,-5.28,1.451,-5.63,1.707,-4.79,1.780,-3.25,1.978,-2.58,0.993
-3.73,1.899,-5.32,1.484,-5.61,1.751,-4.79,1.799,-3.25,2.006,-2.56,1.008
-3.77,1.935,-5.27,1.532,-5.65,1.786,-4.74,1.821,-3.23,2.045,-2.60,1.021
-3.73,1.973,-5.22,1.568,-5.64,1.810,-4.77,1.836,-3.21,2.062,-2.56,1.043
-3.59,2.015,-5.10,1.585,-5.59,1.830,-4.73,1.855,-3.17,2.078,-2.52,1.067
-3.64,2.075,-5.15,1.601,-5.50,1.860,-4.79,1.882,-3.11,2.108,-2.51,1.095
-3.61,2.121,-5.14,1.615,-5.50,1.923,-4.79,1.920,-3.08,2.160,-2.58,1.129
-3.54,2.158,-5.15,1.627,-5.55,1.979,-4.78,1.949,-3.06,2.187,-2.54,1.172
-3.50,2.193,-5.11,1.643,-5.46,2.031,-4.74,1.985,-3.10,2.204,-2.51,1.194
-3.52,2.232,-5.14,1.674,-5.45,2.084,-4.68,2.015,-3.03,2.238,-2.53,1.210
-3.44,2.257,-5.08,1.692,-5.28,2.171,-4.64,2.050,-3.00,2.282,-2.46,1.224
-3.39,2.276,-5.08,1.711,-5.27,2.201,-4.64,2.081,-2.93,2.315,-2.47,1.238
-3.36,2.290,-5.09,1.731,-5.22,2.213,-4.61,2.132,-2.96,2.345,-2.46,1.257
-3.35,2.311,-5.10,1.742,-5.20,2.226,-4.60,2.183,-2.92,2.364,-2.39,1.283
-3.34,2.336,-5.08,1.758,-5.24,2.231,-4.55,2.210,-2.90,2.388,-2.41,1.321
-3.31,2.366,-5.11,1.777,-5.20,2.238,-4.54,2.224,-2.91,2.403,-2.44,1.337
-3.30,2.399,-5.07,1.789,-5.18,2.254,-4.50,2.235,-2.85,2.435,-2.47,1.359
-3.27,2.444,-5.07,1.813,-5.13,2.267,-4.51,2.249,-2.79,2.485,-2.48,1.376
-3.24,2.483,-5.02,1.838,-5.16,2.282,-4.52,2.282,-2.76,2.526,-2.50,1.403
-3.26,2.520,-5.03,1.871,-5.18,2.301,-4.52,2.311,-2.72,2.553,-2.46,1.442
-3.22,2.560,-5.04,1.904,-5.10,2.318,-4.47,2.348,-2.68,2.565,-2.45,1.455
-3.13,2.604,-5.12,1.931,-5.11,2.336,-4.47,2.381,-2.67,2.575,-2.45,1.475
-3.08,2.667,-5.03,1.953,-5.09,2.362,-4.40,2.403,-2.61,2.587,-2.43,1.508
-3.02,2.722,-5.03,1.970,-5.11,2.377,-4.35,2.424,-2.51,2.601,-2.42,1.541
-2.99,2.752,-5.04,1.993,-5.05,2.388,-4.36,2.458,-2.51,2.628,-2.37,1.563
-2.93,2.783,-5.03,2.020,-5.08,2.417,-4.37,2.485,-2.48,2.669,-2.38,1.591
-2.93,2.804,-4.98,2.044,-5.07,2.438,-4.39,2.509,-2.47,2.717,-2.34,1.621
-2.85,2.818,-4.94,2.056,-5.08,2.461,-4.38,2.546,-2.43,2.779,-2.34,1.641
-2.83,2.832,-4.92,2.077,-5.06,2.491,-4.30,2.573,-2.40,2.812,-2.35,1.659
-2.86,2.840,-4.91,2.097,-5.03,2.512,-4.23,2.590,-2.35,2.835,-2.30,1.684
-2.84,2.848,-4.94,2.119,-5.01,2.538,-4.24,2.606,-2.33,2.853,-2.26,1.725
-2.78,2.859,-4.91,2.141,-5.00,2.560,-4.12,2.628,-2.28,2.875,-2.25,1.772
-2.75,2.868,-4.95,2.161,-5.00,2.573,-4.09,2.650,-2.29,2.906,-2.22,1.803
-2.75,2.859,-4.91,2.185,-4.97,2.601,-4.01,2.702,-2.15,2.934,-2.20,1.825
-2.75,2.871,-4.89,2.209,-4.95,2.620,-3.97,2.768,-2.07,2.959,-2.15,1.863
-2.77,2.884,-4.88,2.221,-4.91,2.659,-3.90,2.826,-2.09,3.003,-2.14,1.904
-2.70,2.895,-4.86,2.235,-4.85,2.694,-3.86,2.879,-1.95,3.043,-2.14,1.937
-2.64,2.922,-4.85,2.257,-4.77,2.717,-3.76,2.915,-1.90,3.090,-2.16,1.971
-2.63,2.967,-4.83,2.273,-4.65,2.749,-3.74,2.931,-1.79,3.129,-2.07,2.007
-2.54,3.035,-4.82,2.289,-4.66,2.766,-3.67,2.941,-1.77,3.149,-2.09,2.037
-2.39,3.102,-4.79,2.309,-4.62,2.791,-3.67,2.959,-1.65,3.179,-2.11,2.055
-2.36,3.151,-4.77,2.322,-4.63,2.826,-3.60,2.983,-1.60,3.236,-2.08,2.073
-2.33,3.176,-4.81,2.336,-4.60,2.865,-3.56,3.011,-1.44,3.283,-2.07,2.092
-2.29,3.197,-4.78,2.347,-4.50,2.904,-3.47,3.030,-1.41,3.330,-2.05,2.135
-2.18,3.214,-4.80,2.351,-4.44,2.936,-3.45,3.060,-1.27,3.360,-1.96,2.190
-2.15,3.223,-4.72,2.364,-4.43,2.941,-3.37,3.088,-1.18,3.385,-1.95,2.229
-2.08,3.236,-4.72,2.386,-4.39,2.950,-3.34,3.121,-1.07,3.410,-1.94,2.249
-2.09,3.255,-4.71,2.408,-4.29,2.964,-3.23,3.138,-1.01,3.413,-1.93,2.281
-1.99,3.286,-4.70,2.424,-4.28,2.989,-3.21,3.156,-0.88,3.423,-1.91,2.314
-1.92,3.325,-4.74,2.439,-4.24,3.003,-3.16,3.178,-0.85,3.456,-1.88,2.342
-1.80,3.360,-4.71,2.474,-4.17,3.021,-3.08,3.225,-0.77,3.493,-1.84,2.362
-1.68,3.398,-4.64,2.510,-4.12,3.047,-3.04,3.263,-0.74,3.515,-1.79,2.380
-1.63,3.423,-4.59,2.534,-4.03,3.087,-3.00,3.278,-0.62,3.533,-1.77,2.394
-1.59,3.434,-4.58,2.543,-3.96,3.137,-2.99,3.289,-0.58,3.559,-1.73,2.416
-1.48,3.451,-4.52,2.546,-3.88,3.160,-2.92,3.308,-0.52,3.597,-1.74,2.447
-1.43,3.476,-4.57,2.554,-3.81,3.192,-2.89,3.324,-0.37,3.652,-1.72,2.487
-1.33,3.506,-4.53,2.567,-3.74,3.253,-2.82,3.346,-0.27,3.696,-1.71,2.512
-1.23,3.545,-4.55,2.581,-3.68,3.285,-2.74,3.362,-0.09,3.723,-1.64,2.529
-1.15,3.586,-4.52,2.601,-3.57,3.305,-2.63,3.388,8.24E-4,3.748,-1.60,2.557
-0.91,3.632,-4.47,2.628,-3.54,3.322,-2.58,3.421,0.16,3.768,-1.50,2.586
-0.83,3.644,-4.42,2.664,-3.48,3.335,-2.50,3.442,0.23,3.790,-1.50,2.593
-0.67,3.674,-4.43,2.711,-3.45,3.349,-2.45,3.468,0.43,3.837,-1.48,2.603
-0.62,3.704,-4.35,2.765,-3.40,3.369,-2.32,3.486,0.51,3.874,-1.50,2.623
-0.44,3.737,-4.33,2.796,-3.37,3.399,-2.30,3.495,0.64,3.894,-1.48,2.637
-0.40,3.768,-4.28,2.816,-3.23,3.424,-2.23,3.514,0.74,3.944,-1.44,2.670
-0.22,3.803,-4.29,2.829,-3.23,3.451,-2.26,3.523,1.05,4.010,-1.41,2.706
-0.08,3.847,-4.25,2.838,-3.13,3.479,-2.17,3.539,1.16,4.046,-1.37,2.732
0.16,3.900,-4.26,2.853,-3.08,3.519,-2.12,3.569,1.32,4.048,-1.29,2.766
0.29,3.946,-4.15,2.875,-2.88,3.539,-1.98,3.594,1.37,4.059,-1.26,2.813
0.55,3.974,-4.15,2.882,-2.86,3.575,-1.94,3.621,1.46,4.081,-1.20,2.851
0.68,3.995,-4.13,2.895,-2.71,3.616,-1.95,3.635,1.52,4.101,-1.18,2.875
0.84,4.018,-4.15,2.908,-2.62,3.649,-1.93,3.643,1.75,4.139,-1.14,2.908
1.00,4.045,-4.14,2.915,-2.47,3.673,-1.91,3.663,1.85,4.164,-1.06,2.928
1.17,4.072,-4.11,2.919,-2.42,3.687,-1.78,3.690,1.95,4.191,-1.05,2.934
1.25,4.086,-4.06,2.923,-2.40,3.696,-1.74,3.721,2.15,4.211,-1.07,2.944
1.35,4.103,-3.98,2.931,-2.34,3.712,-1.57,3.745,2.18,4.221,-1.07,2.947
1.50,4.120,-3.96,2.939,-2.28,3.732,-1.54,3.767,2.28,4.238,-1.01,2.948
1.55,4.144,-3.92,2.942,-2.17,3.748,-1.46,3.789,2.38,4.274,-0.99,2.953
1.78,4.178,-3.93,2.947,-2.14,3.779,-1.39,3.797,2.67,4.321,-0.95,2.961
1.93,4.218,-3.93,2.956,-1.92,3.822,-1.30,3.811,2.86,4.351,-0.92,2.980
2.21,4.251,-3.94,2.975,-1.87,3.856,-1.27,3.831,3.08,4.368,-0.93,2.994
2.29,4.273,-3.89,3.000,-1.65,3.894,-1.21,3.855,3.21,4.397,-0.87,3.013
2.60,4.304,-3.92,3.025,-1.59,3.922,-1.19,3.872,3.49,4.444,-0.87,3.041
2.72,4.337,-3.78,3.055,-1.41,3.954,-0.96,3.891,3.65,4.475,-0.81,3.072
3.01,4.364,-3.76,3.083,-1.31,3.996,-0.84,3.925,3.97,4.505,-0.73,3.105
3.15,4.381,-3.75,3.120,-1.14,4.015,-0.65,3.969,4.12,4.538,-0.67,3.143
3.37,4.395,-3.70,3.156,-1.08,4.034,-0.56,4.026,4.36,4.557,-0.66,3.162
3.50,4.416,-3.59,3.204,-0.93,4.053,-0.29,4.067,4.51,4.579,-0.63,3.182
3.69,4.439,-3.55,3.242,-0.80,4.089,-0.23,4.081,4.78,4.598,-0.59,3.201
3.84,4.459,-3.49,3.266,-0.49,4.123,-0.16,4.095,4.94,4.628,-0.59,3.214
4.15,4.488,-3.46,3.285,-0.40,4.163,-0.01,4.114,5.08,4.654,-0.56,3.239
4.27,4.518,-3.37,3.307,-0.15,4.189,0.00,4.131,5.44,4.683,-0.55,3.259
4.42,4.540,-3.34,3.340,-0.10,4.200,0.16,4.156,5.61,4.708,-0.50,3.285
4.77,4.569,-3.19,3.377,0.11,4.219,0.26,4.174,5.93,4.733,-0.47,3.310
4.87,4.590,-3.15,3.413,0.28,4.241,0.44,4.188,6.12,4.752,-0.43,3.340
5.24,4.623,-3.07,3.445,0.34,4.262,0.52,4.207,6.47,4.780,-0.31,3.366
5.42,4.656,-3.05,3.470,0.49,4.285,0.76,4.230,6.70,4.813,-0.32,3.382
5.80,4.679,-2.94,3.492,0.58,4.302,0.85,4.260,7.18,4.851,-0.23,3.401
6.01,4.706,-2.93,3.515,0.78,4.324,1.10,4.298,7.42,4.887,-0.15,3.427
6.42,4.741,-2.88,3.539,0.79,4.345,1.30,4.329,7.98,4.918,-0.10,3.442
6.68,4.777,-2.73,3.558,0.98,4.362,1.53,4.357,8.29,4.953,-0.09,3.462
7.11,4.800,-2.67,3.578,1.01,4.373,1.64,4.373,8.86,4.984,-0.01,3.498
7.31,4.813,-2.62,3.596,1.11,4.384,1.81,4.394,9.20,5.017,0.04,3.530
7.50,4.821,-2.57,3.624,1.16,4.401,1.95,4.411,9.84,5.053,0.18,3.552
7.58,4.830,-2.38,3.654,1.36,4.423,2.09,4.428,10.18,5.096,0.17,3.578
7.72,4.836,-2.32,3.688,1.47,4.455,2.18,4.439,10.58,5.133,0.30,3.607
7.80,4.843,-2.18,3.718,1.86,4.489,2.39,4.464,11.45,5.177,0.36,3.636
7.84,4.855,-2.16,3.731,2.05,4.524,2.52,4.485,11.98,5.232,0.49,3.671
8.08,4.869,-2.07,3.746,2.35,4.536,2.65,4.518,13.28,5.309,0.51,3.709
8.23,4.888,-2.01,3.764,2.47,4.546,2.98,4.554,13.78,5.334,0.63,3.735
8.71,4.928,-1.91,3.782,2.68,4.557,3.14,4.588,14.47,5.350,0.73,3.759
8.96,4.968,-1.85,3.800,2.77,4.568,3.48,4.612,14.83,5.374,0.83,3.808
9.47,5.003,-1.81,3.812,2.91,4.585,3.57,4.629,15.56,5.400,1.08,3.863
9.80,5.025,-1.77,3.828,3.10,4.612,3.93,4.651,15.94,5.429,1.18,3.913
10.18,5.034,-1.64,3.847,3.22,4.632,4.06,4.675,16.58,5.451,1.44,3.966
10.40,5.042,-1.58,3.867,3.44,4.654,4.39,4.711,16.95,5.476,1.53,4.004
10.76,5.061,-1.40,3.891,3.64,4.690,4.55,4.738,17.30,5.504,1.71,4.031
11.04,5.089,-1.31,3.925,4.15,4.734,4.80,4.756,18.13,5.539,1.75,4.048
11.61,5.118,-1.19,3.968,4.38,4.777,4.99,4.786,18.60,5.565,1.84,4.064
12.04,5.179,-0.91,4.001,4.83,4.800,5.35,4.811,19.66,5.595,1.90,4.073
